age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
51,private,bachelors,married,sales,husband,white,male,0,0,40,united-states,<=50k
47,federal_gov,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
54,private,associate,married,sales,husband,white,male,0,0,45,united-states,<=50k
39,unknown,hs_grad,divorced,unknown,other_relative,white,female,0,0,40,united-states,<=50k
45,self_emp_not_inc,associate,married,protective-serv,husband,white,male,0,0,3,united-states,<=50k
22,private,hs_grad,married,other-service,child,black,male,0,0,40,united-states,<=50k
43,private,bachelors,married,handlers-cleaners,husband,white,male,0,0,40,united-states,>50k
24,private,bachelors,unmarried,other-service,other_relative,white,female,0,0,30,united-states,<=50k
34,private,hs_grad,unmarried,adm-clerical,other_relative,white,male,0,0,48,united-states,<=50k
19,unknown,bachelors,unmarried,unknown,child,white,female,0,0,40,united-states,<=50k
36,private,associate,divorced,other-service,other_relative,white,female,0,0,37,united-states,<=50k
45,self_emp_inc,hs_grad,married,exec-managerial,husband,white,male,0,0,48,united-states,>50k
51,private,bachelors,divorced,exec-managerial,other_relative,black,female,0,0,50,united-states,<=50k
35,private,associate,married,exec-managerial,husband,white,male,7298,0,50,united-states,>50k
24,private,hs_grad,married,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
20,private,hs_grad,unmarried,transport-moving,other_relative,white,male,0,0,40,united-states,<=50k
47,private,hs_grad,married,sales,husband,black,male,0,0,40,united-states,<=50k
60,private,below_hs_grad,divorced,other-service,other_relative,white,female,0,0,40,united-states,<=50k
42,state_gov,bachelors,married,protective-serv,husband,other,male,0,0,40,united-states,>50k
25,private,below_hs_grad,married,craft-repair,husband,white,male,0,0,40,mexico,<=50k
51,private,hs_grad,divorced,other-service,other_relative,black,female,0,0,30,united-states,<=50k
27,private,hs_grad,divorced,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
72,unknown,hs_grad,married,unknown,husband,white,male,0,0,25,united-states,<=50k
36,private,bachelors,married,sales,husband,white,male,0,1887,35,united-states,>50k
41,self_emp_not_inc,master,divorced,handlers-cleaners,other_relative,white,male,0,0,40,peru,<=50k
26,private,associate,married,craft-repair,husband,white,male,0,0,65,united-states,>50k
43,private,master,unmarried,exec-managerial,other_relative,white,female,0,0,45,united-states,<=50k
23,private,hs_grad,married,machine-op-inspct,husband,white,male,0,1573,30,united-states,<=50k
63,private,bachelors,married,prof-specialty,husband,white,male,15024,0,45,united-states,>50k
32,private,bachelors,married,exec-managerial,husband,white,male,15024,0,50,united-states,>50k
41,state_gov,associate,divorced,prof-specialty,other_relative,asian_pac_islander,female,0,0,36,united-states,<=50k
32,state_gov,bachelors,married,prof-specialty,wife,black,female,0,0,40,united-states,<=50k
31,self_emp_inc,bachelors,married,sales,husband,white,male,3908,0,50,united-states,<=50k
58,self_emp_not_inc,hs_grad,married,farming-fishing,husband,white,male,0,0,72,united-states,<=50k
31,private,associate,unmarried,prof-specialty,other_relative,asian_pac_islander,male,0,0,40,united-states,<=50k
39,private,hs_grad,unmarried,other-service,child,white,female,0,0,38,united-states,<=50k
43,state_gov,bachelors,divorced,prof-specialty,other_relative,white,female,1506,0,36,united-states,<=50k
33,self_emp_not_inc,hs_grad,unmarried,craft-repair,other_relative,black,male,0,0,32,united-states,<=50k
58,self_emp_not_inc,bachelors,divorced,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
56,private,hs_grad,married,craft-repair,husband,white,male,5013,0,40,united-states,<=50k
46,private,hs_grad,unmarried,handlers-cleaners,child,white,male,3674,0,30,united-states,<=50k
55,private,bachelors,married,protective-serv,husband,white,male,0,0,40,united-states,>50k
49,private,master,married,prof-specialty,husband,white,male,0,0,43,united-states,>50k
28,private,hs_grad,married,transport-moving,husband,white,male,0,0,60,united-states,<=50k
39,unknown,below_hs_grad,widowed,unknown,other_relative,white,female,0,0,15,united-states,<=50k
47,private,hs_grad,divorced,sales,other_relative,white,male,0,0,50,united-states,<=50k
35,private,bachelors,married,sales,husband,white,male,0,0,45,united-states,>50k
20,private,hs_grad,unmarried,craft-repair,other_relative,black,male,0,0,25,united-states,<=50k
37,private,below_hs_grad,unmarried,handlers-cleaners,other_relative,white,male,0,0,40,united-states,<=50k
45,federal_gov,bachelors,married,exec-managerial,husband,white,male,0,0,50,united-states,>50k
55,private,below_hs_grad,divorced,other-service,other_relative,black,male,0,0,25,united-states,<=50k
19,unknown,hs_grad,unmarried,unknown,child,white,male,0,0,40,portugal,<=50k
46,private,hs_grad,separated,machine-op-inspct,other_relative,white,female,0,0,40,columbia,<=50k
51,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
19,private,hs_grad,unmarried,other-service,child,black,female,0,0,40,united-states,<=50k
30,private,hs_grad,unmarried,handlers-cleaners,child,white,male,0,0,40,united-states,<=50k
23,private,hs_grad,unmarried,priv-house-serv,child,white,male,0,0,30,united-states,<=50k
48,private,hs_grad,married,transport-moving,husband,white,male,0,0,44,united-states,<=50k
23,private,bachelors,unmarried,prof-specialty,other_relative,white,female,0,0,45,united-states,<=50k
17,private,hs_grad,unmarried,other-service,other_relative,white,female,0,0,22,united-states,<=50k
47,private,hs_grad,divorced,machine-op-inspct,other_relative,white,male,4650,0,40,united-states,<=50k
21,private,bachelors,unmarried,exec-managerial,other_relative,white,female,4101,0,40,united-states,<=50k
26,private,hs_grad,married,tech-support,husband,white,male,0,0,40,united-states,<=50k
24,private,bachelors,unmarried,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
54,private,hs_grad,married,sales,husband,white,male,0,0,44,united-states,<=50k
35,private,master,married,exec-managerial,husband,white,male,0,0,60,united-states,>50k
66,private,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,20,united-states,<=50k
56,federal_gov,master,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
34,private,bachelors,married,exec-managerial,husband,white,male,0,0,55,united-states,<=50k
61,unknown,hs_grad,widowed,unknown,other_relative,white,female,0,0,36,united-states,<=50k
28,state_gov,bachelors,separated,adm-clerical,other_relative,white,female,0,0,50,united-states,<=50k
22,private,hs_grad,divorced,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
59,private,master,widowed,exec-managerial,other_relative,white,female,0,0,40,united-states,>50k
53,private,below_hs_grad,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
27,private,bachelors,separated,tech-support,child,white,male,0,0,50,united-states,<=50k
31,private,bachelors,married,adm-clerical,husband,white,male,0,0,40,united-states,<=50k
32,state_gov,bachelors,unmarried,adm-clerical,other_relative,black,female,0,0,40,united-states,<=50k
31,private,bachelors,married,craft-repair,husband,white,male,0,0,45,mexico,<=50k
30,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
26,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
32,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
47,private,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,>50k
38,private,hs_grad,married,craft-repair,husband,white,male,7688,0,40,united-states,>50k
44,self_emp_not_inc,bachelors,divorced,farming-fishing,other_relative,white,male,0,0,40,united-states,<=50k
49,private,hs_grad,separated,prof-specialty,other_relative,black,female,0,0,40,united-states,<=50k
59,private,associate,unmarried,craft-repair,other_relative,asian_pac_islander,male,0,0,40,united-states,<=50k
40,private,bachelors,divorced,adm-clerical,child,white,female,0,0,44,united-states,>50k
45,private,bachelors,divorced,craft-repair,other_relative,white,male,0,0,40,united-states,<=50k
35,private,associate,married,sales,husband,white,male,0,0,60,united-states,<=50k
19,unknown,bachelors,unmarried,unknown,child,white,male,0,0,40,united-states,<=50k
39,state_gov,bachelors,married,prof-specialty,husband,white,male,0,0,45,united-states,>50k
69,private,bachelors,married,prof-specialty,husband,white,male,0,0,3,united-states,<=50k
35,self_emp_not_inc,hs_grad,separated,farming-fishing,other_relative,white,male,0,0,60,united-states,<=50k
26,private,hs_grad,married,machine-op-inspct,husband,white,male,0,0,45,united-states,<=50k
37,private,bachelors,married,craft-repair,husband,white,male,0,0,35,united-states,>50k
59,self_emp_not_inc,hs_grad,divorced,prof-specialty,other_relative,white,male,0,0,20,england,<=50k
52,private,bachelors,divorced,adm-clerical,other_relative,white,female,0,0,40,united-states,<=50k
36,private,associate,married,craft-repair,husband,white,male,0,0,45,united-states,<=50k
31,private,hs_grad,unmarried,other-service,child,white,male,0,0,35,united-states,<=50k
53,federal_gov,hs_grad,divorced,craft-repair,other_relative,black,male,0,0,40,united-states,<=50k
17,private,hs_grad,unmarried,handlers-cleaners,child,white,male,0,0,12,united-states,<=50k
48,private,hs_grad,divorced,adm-clerical,other_relative,white,female,0,0,30,united-states,<=50k
18,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,male,0,0,37,united-states,<=50k
32,private,hs_grad,married,machine-op-inspct,wife,white,female,0,0,40,united-states,<=50k
26,private,hs_grad,unmarried,transport-moving,other_relative,white,male,0,0,70,united-states,<=50k
26,private,bachelors,unmarried,prof-specialty,other_relative,white,male,0,0,40,united-states,<=50k
22,private,bachelors,unmarried,prof-specialty,other_relative,white,female,8614,0,40,united-states,>50k
39,state_gov,bachelors,married,adm-clerical,husband,white,male,0,0,40,?,<=50k
62,state_gov,bachelors,married,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
30,private,doctorate,unmarried,prof-specialty,other_relative,white,male,0,0,60,united-states,<=50k
41,self_emp_not_inc,hs_grad,married,transport-moving,husband,white,male,0,0,45,united-states,<=50k
41,private,hs_grad,unmarried,sales,child,white,male,0,0,40,united-states,<=50k
49,state_gov,bachelors,married,prof-specialty,wife,white,female,7688,0,30,united-states,>50k
45,private,bachelors,married,prof-specialty,husband,white,male,0,0,45,united-states,>50k
44,private,bachelors,married,adm-clerical,husband,white,male,0,0,45,united-states,<=50k
24,private,hs_grad,unmarried,exec-managerial,other_relative,white,male,0,0,40,united-states,<=50k
34,private,hs_grad,married,farming-fishing,husband,white,male,0,0,50,united-states,<=50k
44,private,below_hs_grad,divorced,handlers-cleaners,other_relative,white,male,0,0,48,united-states,<=50k
60,private,below_hs_grad,divorced,machine-op-inspct,other_relative,white,female,0,0,40,united-states,<=50k
29,state_gov,hs_grad,unmarried,transport-moving,child,white,female,0,0,37,united-states,<=50k
43,private,below_hs_grad,married,machine-op-inspct,husband,black,male,0,1887,40,united-states,>50k
21,private,bachelors,unmarried,sales,other_relative,white,female,0,0,40,poland,<=50k
37,private,below_hs_grad,separated,priv-house-serv,other_relative,white,female,0,0,16,mexico,<=50k
46,private,master,married,prof-specialty,husband,white,male,0,0,60,united-states,<=50k
39,private,bachelors,married,exec-managerial,husband,white,male,0,0,45,united-states,<=50k
39,private,hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
52,self_emp_not_inc,bachelors,unmarried,prof-specialty,child,white,female,0,0,35,united-states,<=50k
61,private,below_hs_grad,married,transport-moving,husband,white,male,0,0,40,united-states,<=50k
37,private,bachelors,married,craft-repair,husband,white,male,0,0,52,united-states,<=50k
44,self_emp_inc,bachelors,unmarried,exec-managerial,other_relative,black,male,2202,0,45,united-states,<=50k
42,private,associate,married,sales,husband,white,male,0,0,37,united-states,<=50k
21,unknown,bachelors,unmarried,unknown,child,white,female,0,0,40,united-states,<=50k
65,unknown,associate,married,unknown,husband,white,male,0,0,50,united-states,>50k
63,private,below_hs_grad,widowed,other-service,other_relative,asian_pac_islander,female,0,0,19,philippines,<=50k
31,private,bachelors,married,sales,husband,black,male,0,0,90,united-states,>50k
40,private,master,unmarried,prof-specialty,other_relative,white,female,0,0,45,united-states,>50k
29,private,associate,unmarried,adm-clerical,child,white,female,0,0,40,united-states,<=50k
58,unknown,bachelors,married,unknown,wife,white,female,0,0,36,united-states,<=50k
27,private,associate,married,tech-support,husband,white,male,0,0,40,united-states,<=50k
59,private,hs_grad,married,sales,husband,white,male,0,0,60,united-states,<=50k
48,private,bachelors,divorced,exec-managerial,other_relative,white,male,0,0,50,united-states,>50k
26,state_gov,bachelors,unmarried,prof-specialty,other_relative,asian_pac_islander,male,2463,0,50,india,<=50k
39,private,associate,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
62,private,hs_grad,married,craft-repair,husband,white,male,0,0,40,united-states,<=50k
43,private,bachelors,married,exec-managerial,husband,white,male,3103,0,40,united-states,>50k
24,private,bachelors,unmarried,exec-managerial,child,white,female,0,0,50,united-states,<=50k
22,private,hs_grad,unmarried,machine-op-inspct,other_relative,white,male,0,0,55,united-states,<=50k
41,private,bachelors,married,prof-specialty,wife,white,female,7688,0,10,united-states,>50k
24,private,bachelors,separated,adm-clerical,child,black,female,0,0,45,united-states,<=50k
35,private,bachelors,widowed,prof-specialty,other_relative,white,female,0,0,32,united-states,>50k
25,private,hs_grad,married,transport-moving,husband,black,male,0,0,30,united-states,<=50k
66,unknown,below_hs_grad,unmarried,unknown,other_relative,black,male,0,0,30,united-states,<=50k
24,private,bachelors,unmarried,adm-clerical,other_relative,asian_pac_islander,female,0,0,40,united-states,<=50k
22,private,hs_grad,unmarried,craft-repair,child,white,male,0,0,40,united-states,<=50k
39,self_emp_not_inc,bachelors,married,prof-specialty,husband,white,male,15024,0,50,united-states,>50k
37,private,hs_grad,unmarried,adm-clerical,other_relative,white,male,0,0,40,united-states,<=50k
51,private,hs_grad,divorced,prof-specialty,other_relative,white,female,0,0,43,united-states,<=50k
55,private,below_hs_grad,unmarried,other-service,other_relative,white,male,0,0,40,united-states,<=50k
